Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Lyrics
51963,0CeIsAidKu8v9c38WjGFe5,Moneybagg Yo;Big Homiie G,GANG GANG - HIP HOP & RAP,Gave It,1,172080,True,0.823,0.603,10,-6.783,0,0.393,0.00212,4.27e-06,0.245,0.225,180.072,4,hip-hop,"(ZQ, you need your ass wooped for that one)


Took the Lamb' to the hood (Skrrt), VVs hit through the tint
Gallery jacket one-of-one, see this again, I'm blockin' Trent (Bet)
I can turn an AK to a Draco, that's a sawed-off stick
You gon' be ready to kill or get some money when you bump my shit
Eight-figure, Memphis nigga, toxic, bad-bitch-getter
You part of a staff, I'm the boss, so my pay bigger, nigga
Birkin bags for my bae, got my old ho bitter
When it come to this, I'm raw, I don't know how to use a filter
Free them boys, didn't say a word, fuck the system
I supply the drink, told Big Homiie, ""Bring the utensils"" (The kit)
Lined her up, then dripped her, then I passed her to  (Here)
Had to pick and roll, bitches get bold after you dick 'em (Toxic)
Ain't no nigga fuckin' with me, that's somethin' you must understand
Chrome Heart, like I had a transplant with Iron Man
Choppa hold a hunnid bands, make you hit that Cha-Cha dance
He must be the man, fans tryna eat it through his pants (Bagg)


They gave the wrong nigga some money, I don't know how to behave
Nothin' but truffles in this paper, I ain't burnin' no sage
Coordinatin', wore this watch 'cause it go with my J's
Certified trendsetter, I give what's 'posed to be gave
You might also like
Niggas really havin' me fucked up out here (I gave it)
One of my features, show price lil' dude (I gave it)
Write this shit down, take notes, stay in school (I gave it)
Nine times out of ten a bitch gon' choose (I gave it)
Oh, yeah


Poppin' all these Percs, ain't tryna heal nothin'
If I up that fire, it's guaranteed I'ma kill somethin' (Woah)
Niggas walk around and act tough like they gon' drill somethin'
All that hollerin' back and forth, knowin' they ain't gon' kill nothin' (Nah)
Never been a bitch, I ain't goin', I ain't went (Nigga)
I won't fight for shit, I got diamonds on my fist (Woah)
Frrrt-frrt, frrrt, hit 'em with the switch
I was so in love with 'Kesha but I fucked off with that Tris (Yeah)
30K off features, it ain't shit, baby, but rap money
Walk around with nappy dreads, still look like I ain't got money (Ha)
And I pop my shit whenever I want, I got racks on (Woah)
All them times I waited for them shows, now Pateks on (Nigga)
Don't show me that paperwork if it ain't got the facts on it (Nah)
You know these niggas lie about certain shit and put the cap on (Yeah)
If it's smoke with us, you know we pushin' and we step on it
I bought all the hittas switches, told Bagg to put the rest on (Frrt, frrt, woah)
Nigga (Go)

They gave the wrong nigga some money, I don't know how to behave
Nothin' but truffles in this paper, I ain't burnin' no sage
Coordinating, wore this watch 'cause it go with my J's
Certified trendsetter, I give what's supposed to be gave
They gave the wrong nigga some money, I don't know how to behave (I don't know)
Nothin' but truffles in this paper, I ain't burnin' no sage (Real dope)
Coordinating, wore this watch 'cause it go with my J's (Stylin')
Certified trendsetter, I give what's supposed to be gave


Niggas really havin' me fucked up out here (I gave it)
One of my features, show price lil' dude (I gave it)
Write this shit down, take notes, stay in school (I gave it)
Nine times out of ten a bitch gon' choose (I gave it)


How the fuck you call yourself a giver?
You ain't got a car paid off, you ain't tryna make your niggas a boss
You rather work the shit out of 'em and send 'em out
Hol' up, hol' up, while we at it, your bitch ain't matchin' your fly
Come on, man, tighten up, nigga
Look me in my eyes when you shake my hand, nigga
Get the fuck on the floor
Niggas huggin' up, gettin' high
Worried 'bout the next nigga pockets, tryna put two and two together and shit, nigga
Where your bag at?
One thing bout me, real stand up guy
Everybody round me in position, team strong
They gon' forever say, I gave it
Forever, ever, ever"
51434,2X0eUvX06w5DC1ecN2g4Bo,Jack Harlow;jetsonmade,New Hip Hop Icons,I WANNA SEE SOME ASS,0,125302,False,0.907,0.652,0,-7.733,1,0.0578,0.284,0.000337,0.135,0.93,107.946,4,hip-hop,"I wanna see some ass
I wanna—
Jetson made another one, baby


I wanna see some ass
I wanna see some ass
Baby, can you do it like that?
From the front to the back
She said, ""I don't wanna move too fast""
'Til she hit that gas
Ciroc and the puff puff pass
Now the whole squad getting fucked up fast


She said, ""Jack, where you been at?""
On the road, but I just got back
And I'm still flyer than a bitch
And ya boyfriend, well he just not that
And I, I don't know how to behave
I'ma tell her be safe
I don't need the pussy, I'ma tell her be safe
I got God with me and he's telling me things


I wanna see some ass
I wanna see some ass
Baby, can you do it like that?
From the front to the back
She said, ""I don't wanna move too fast""
'Til she hit that gas
Ciroc and the puff puff pass
Now the whole squad getting fucked up fast
You might also like
Ooh, I'm just tryna' see something
I ain't gotta say it 'cause they know where we from
I got some money out the ATM, but I'm gonna keep some
Strip club, pre-cum off of the liquor, fell in love with a stripper
Now I'm asking her where she from
As if we gon' be something
I wanna be something
Take my number down, you can hit me if you need some'
Said she got three sons
Do you want four? 'Cause I need one
Do you got whores? 'Cause I'll be one
Going all night like the reruns


I wanna see some ass
I wanna see some ass
Baby, can you do it like that?
From the front to the back
She said, ""I don't wanna move too fast""
'Til she hit that gas
Ciroc and the puff puff pass
Now the whole squad getting fucked up fast"
51015,2ZRo7axmMPeSVUvDbGkJah,XXXTENTACION,?,Hope,86,110886,True,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4,hip-hop,"Yeah
Rest in peace to all the kids that lost their lives in the Parkland shooting, this song is dedicated to you


Okay, she keep cryin', she keep cryin' every single night
Day and night, on my mind, please don't kill the vibe
Oh no, I swear to God, I be in my mind
Swear I wanna die, yeah, when you cross my—
Said I wanna die, yuh, no, I'm not alright, yuh
I might start a riot, yuh, I'm so fuckin' tired, yuh
So what's up? What you say? Feelin' good, I'm feelin' great
Tired of the fuckin' hate, stackin' cheese all on my plate


So outside my misery, I think I'll find
A way of envisioning a better life
For the rest of us, the rest of us
There's hope for the rest of us, the rest of us


Okay, she keep cryin', she keep cryin' every single night
Day and night, on my mind, please don't kill the vibe
Oh no, I swear to God, I be in my mind
Swear I wanna die, yeah, when you cross my—
Said I wanna die, yuh, no, I'm not alright, yuh
I might start a riot, yuh, I'm so fuckin' tired, yuh
So what's up? What you say? Feelin' good, I'm feelin' great
Tired of the fuckin' hate, stackin' cheese all on my plateYou might also like"
51444,3mfsGLEmKF6sWTqFQzZ4aF,Jack Harlow,Hip Hop Slow Jamz,I'd Do Anything to Make You Smile,0,193765,True,0.832,0.522,2,-7.244,1,0.05,0.012,0.079,0.377,0.253,150.044,4,hip-hop,"(Yeah, check me out)
(Wait)


I'd do anything to make you smile, bitch
Travel ’round the world and come back home and now my style switched
They say I get spicy when I step out, this ain't mild shit
I hit that last night and she already feel nostalgic
Five hunnid thousand
Just for me to hit my little dance, then I'm bouncing
You know that the bread keep coming, Golden Corral, bitch
You know that the head keep coming ’cause she's a down, ooh


Nice dress but your birthday suit's a better outfit
Mic check (Can you hear me now 'cause I just doused it?)
I'm Jack but I came up with the fucking fountain
My OG's move a mountain, I'm cutting up like a Shaolin


I'm bouncing, I think I need somе counseling
I’m bouncing, I think I need some— (Think I need some—)
I’m bouncing, I think I need somе counseling
I'm bouncing, I think I need some— (I think I need some—)
You might also like
I’d do anything to make you smile, bitch
Travel 'round the world and come back home and now my style switched
They say I get spicy when I step out, this ain't mild shit
I hit that last night and she already feel nostalgic
Five hunnid thousand
Just for me to hit my little dance, then I'm bouncing
You know that the bread keep coming, Golden Corral, bitch
You know that the head keep coming ’cause she's down—


I'ma fuck the earrings off of you
I'ma check my schedule and then clear it all for you
Look up at the ceiling, yeah, that mirrors all for you
Know I love them curves and how they veering off of you
I'ma grip that body power steering off of you
You know you a star, that's why they cheering all for you
You my lil' muse, get these lyrics all for you
And then I sing 'em like an Ed Sheeran song to you
'Cause I love the shape of you, hmm, you, you, you
I mean the memory is nice but I would love a tape of you
You, you, you, you, you
I got so much that I want to say to you
I'd do anything to make you smile
Take you to the Panama Canal
Hotels five star like they play for Coach Cal
But they call me Young Pitino 'cause I'm good in both towns"
51564,0Rz7S7DSsiROEWR2mH5DwI,Wiz Khalifa;PARTYNEXTDOOR,Music for Rainy Days,Rain,0,153123,False,0.401,0.406,8,-7.647,1,0.0381,0.0327,0.0,0.296,0.102,187.399,4,hip-hop,"Sledgren
Cardo got wings
You gon' need an umbrella
It's gon' be some stormy weather
You gon' need an umbrella
It's gon' be some stormy weather
You gon' need an umbrella
It's gon' be some stormy weather
You gon' need an umbrella
It's gon' be some stormy weather


Hunnid dollar bills, I'ma make it rain on you
Couple hunnid dollar bills (couple hunnid dollar bills)
Fuckin' with the real, she ain't fucked with me before
Now she fuckin' with the real (now she fuckin' with the real)
Say you wanna chill
Baby, I been doin' boss things in and out of town
Say I gotta go, before I leave, I beat her down
Love young Khalifa 'cause her nigga, he a clown
Baby, I can take you out and I can show you 'round
Meet important people, won't you tell me how it sound?
Sayin' when I met you, you was lost, now you found
Blow the smoke out (PARTY), we in the clouds
See Wiz Khalifa LiveGet tickets as low as $83You might also like
I make it rain like a hurricane-cane
I make it rain like a hurricane-cane
I make it rain, yeah, like a hurricane-cane
I make it rain, wet, wet


Wet, wet, wet, drip, drip, get naked wet
Hm, upset 'cause we got all that drippin'
Aw, my bed clock still tickin'
Find the clock on me and he trippin'
Because I took the baddest broad and I du-du-du-du
White Liquor neck 'em, told 'em I'm puttin' 'em up
Told 'em I'm puttin' 'em up, big bands, get it ridiculous
And the way that she bad, ridiculous
I'm PARTY, baby, finna give you the dick
Finna get lit, on lit, get me bitches on bitches
Bitch I'm tipsy, you gotta love it, uh, I know you love it
Bitches love bein' called bitches, especially when


I make it rain like a hurricane-cane
I make it rain like a hurricane-cane
I make it rain, yeah, like a hurricane-cane
I make it rain, wet, wet"
51401,15JINEqzVMv3SvJTAXAKED,Eminem;Rihanna,Recovery,Love The Way You Lie,83,263373,True,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,4,hip-hop,"Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie


I can't tell you what it really is, I can only tell you what it feels like
And right now, there's a steel knife in my windpipe
I can't breathe, but I still fight while I can fight
As long as the wrong feels right, it's like I'm in flight
High off her love, drunk from her hate
It's like I'm huffin' paint and I love her, the more I suffer, I suffocate
And right before I'm about to drown, she resuscitates me
She fuckin' hates me, and I love it — ""Wait!
Where you going?"" — ""I'm leaving you!"" — ""No, you ain't!
Come back!"" — We're runnin' right back, here we go again
It's so insane, 'cause when it's goin' good, it's goin' great
I'm Superman with the wind at his back, she's Lois Lane
But when it's bad, it's awful, I feel so ashamed
I snapped, ""Who's that dude?"", I don't even know his name
I laid hands on her, I'll never stoop so low again
I guess I don't know my own strength


Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie
I love the way you lie
You might also like
You ever love somebody so much you can barely breathe when you're with 'em?
You meet, and neither one of you even know what hit 'em
Got that warm fuzzy feelin', yeah, them chills, used to get 'em
Now you're gettin' fuckin' sick of lookin' at 'em?
You swore you'd never hit 'em, never do nothin' to hurt 'em
Now you're in each other's face
Spewin' venom in your words when you spit 'em
You push, pull each other's hair, scratch, claw, bit 'em
Throw 'em down, pin 'em
So lost in the moments when you're in 'em
It's the rage that took over, it controls you both
So they say you're best to go your separate ways
Guess that they don't know ya
'Cause today, that was yesterday, yesterday is over
It's a different day, sound like broken records playin' over
But you promised her, next time you'll show restraint
You don't get another chance, life is no Nintendo game
But you lied again
Now you get to watch her leave out the window
Guess that's why they call it window pane

Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie
I love the way you lie

Now, I know we said things, did things that we didn't mean
Then we fall back into the same patterns, same routine
But your temper's just as bad as mine is, you're the same as me
When it comes to love, you're just as blinded, baby, please
Come back, it wasn't you, baby, it was me
Maybe our relationship isn't as crazy as it seems
Maybe that's what happens when a tornado meets a volcano
All I know is I love you too much to walk away though
Come inside, pick up your bags off the sidewalk
Don't you hear sincerity in my voice when I talk?
Told you this is my fault, look me in the eyeball
Next time I'm pissed, I'll aim my fist at the drywall
Next time? There won't be no next time!
I apologize, even though I know it's lies
I'm tired of the games, I just want her back, I know I'm a liar
If she ever tries to fuckin' leave again, I'ma tie her
To the bed and set this house on fire, just gonna—

Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie
I love the way you lie"
51122,6HGoVbCUr63SgU3TjxEVj6,Imran Khan,Satisfya,Satisfya,70,180056,False,0.726,0.652,1,-7.764,0,0.11,0.00451,3.32e-05,0.226,0.803,163.879,4,hip-hop,"Gaddi Lamborgini peele rang di
Mainu kehndi ay chala ve slowly
Oh pehle gear te oh, jadon mordi
O menu lagni ay the one and only (Aye, aye)
Bechare mundeyan de dilaan di tu qaatil
Vekhade meny kiven javengi tu faster
Rev de tu gas ni a lil bit harder
A bit harder, yo (Rawr)


I'm a rider, provider
Bring the heat, girl, I will bring the fire
And my name keeps going worldwide (Woah)
So my job is to satisfy ya, a-a-a-a-aye


A-a-a-a-aye, aye, a-a-a-a-aye
A-a-a-a-aye, aye, a-a-a-a-aye (To satisfy ya)
A-a-a-a-aye, aye, a-a-a-a-aye
A-a-a-a-aye, aye, a-a-a-a-aye


Call me, call me Mr. Makaveli (Rah)
I make 'em disappear just like Harry Houdini
Ve ni me lyrically so insane, ah
So ah meri chest te chain, ah
Sanu na kise di vi cheez di Problem
Kehne lok they see me as a problem
Samaj menu na aave menu ki ay problem
I give them a cure with a fresh new album
You might also like
I'm a rider, provider (Yeah)
Bring the heat, girl, I will bring the fire (Fire, fire)
And my name keeps going worldwide (Woah)
So my job is to satisfy ya, a-a-a-a-aye


A-a-a-a-aye, aye, a-a-a-a-aye
A-a-a-a-aye, aye, a-a-a-a-aye (To satisfy ya)
A-a-a-a-aye, aye, a-a-a-a-aye
A-a-a-a-aye, aye, a-a-a-a-aye


I'm never gonna stop while I'm hard workin'
I am in a zone where you can't step in
Hit ਨਹੀਓਂ ਬਣਿਆ ਵੇ straight to the bin
This is the way I like the workin'
Never gonna stop while I'm hard workin' (Rah)
I am in a zone where you can't step in (Rah)
Hit ਨਹੀਓਂ ਬਣਿਆ ਵੇ straight to the bin
So move out the way, I, I


I am a rider, provider
Bring the heat, girl, I will bring the fire
And my name keeps going worldwide
So my job is to satisfy ya, a-a-a-a-aye

A-a-a-a-aye, aye, a-a-a-a-aye
A-a-a-a-aye, aye, a-a-a-a-aye (To satisfy ya)
A-a-a-a-aye, aye, a-a-a-a-aye
A-a-a-a-aye, aye, a-a-a-a-aye


I'm a rider, provider
Bring the heat, girl, Iwill bring the fire (Fire, fire)
And my name keeps going worldwide (Woah)
So my job is to satisfy ya, a-a-a-a-aye


A-a-a-a-aye, aye, a-a-a-a-aye
A-a-a-a-aye, aye, a-a-a-a-aye (To satisfy ya)
A-a-a-a-aye, aye, a-a-a-a-aye
A-a-a-a-aye, aye, a-a-a-a-aye"
51812,2OKo7g3KfmCt3kyLvUAL0g,NF,The Search,The Search,74,248040,False,0.789,0.786,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.957,4,hip-hop,"""Hey, Nate, how's life?""
I don’t know, it's alright
I've been dealin’ with some things like every human being
And really didn't sleep much last night (Last night)
""I'm sorry,"" that's fine
I just think I need a little me time
I just think I need a little free time
Little break from the shows and the bus rides, yeah (Bus rides)
Last year I had a breakdown
Thoughts tellin' me I'm lost gettin' too loud
Had to see a therapist, then I found out
Somethin' funny’s goin’ on up in my house
Yeah, I started thinkin' maybe I should move out
You know, pack my cart, take a new route
Clean up my yard, get the noose out
Hang up my heart, let it air out (Air out)
I’ve been searchin'
""What does that mean, Nate?"" I've been learning
Grabbin' my keepsakes, leavin’ my burdens
Well, I brought a few with me, I'm not perfect
Lookin' at the view, like this concerns me
Pickin' up the cues, right? I'm quite nervous
Hate it when I lose sight, life gets blurry
And things might hurt me
It's prolly gonna be a long journey, but hey (But hey)
It's worth it, though
Cold world out there, kids, grab your coats
It's been a minute, I know, now I'm back to roam
Lookin' for the antidote to crack the code
Pretty vivid; I admit it, I'm in classic mode
Don't need pity given to me, but I can't condone
Talkin' down to me, I'ma have to crack your nose for crackin' jokes
I'm lookin' for the map to hope, you seen it? (You seen it?)
Been makin' a whole lot of changes
Wrote a song about that, you should play it
I get scared when I walk on these stages
I look at the crowd and see so many faces, yeah
That's when I start to get anxious
That's when my thoughts can be dangerous
That's when I put on my makeup and drown in self-hatred
Forget what I'm sayin', and—
Where'd the beat go?
Oh, ain't that somethin'?
Drums came in, you ain't see that comin'
Hands on my head, can't tell me nothin'
Got a taste of the fame, had to pump my stomach
Throw it back up like I don't want it
Wipe my face, clean off my vomit
OCD, tryna push my buttons
I said don't touch it, now y'all done it
I can be critical, never typical
Intricate with every syllable, I'm a criminal
Intimate, but never political, pretty visual
Even if you hate it, I'll make it feel like you're in it, though
You call me what you wanna, but never call me forgettable
Leave you deep in thought, I could never swim in the kiddie pool
Way that I been thinkin' is cinematic, it's beautiful
Man, I don't know if I'm makin' movies or music videos (Videos, videos, videos)
Yeah, the sales can rise
Doesn't mean much though when your health declines
See, we've all got somethin' that we trapped inside
That we try to suffocate, you know, hopin' it dies
Try to hold it underwater but it always survives
Then it comes up outta nowhere like an evil surprise
Then it hovers over you to tell you millions of lies
You don't relate to that? Must not be as crazy as I am
The point I'm makin' is the mind is a powerful place
And what you feed it can affect you in a powerful way
It's pretty cool, right? Yeah, but it's not always safe
Just hang with me, this'll only take a moment, okay?
Just think about it for a second, if you look at your face
Every day when you get up and think you'll never be great
You'll never be great—not because you're not, but the hate
Will always find a way to cut you up and murder your faith, woo
I've been developin', take a look at the benefits
Nothin' to meddle with, I can never be delicate
Am I even relevant? That depends how you measure it
Take a measurement, then bag it up and give me the evidence
Pretty evident; dependable can never be tentative
I'm a gentleman, depending on if I think you're genuine
Pretty elegant, but not afraid to tell you to get a grip
Proper etiquette, I keep it to myself when I celebrate, ah (Ah)
It's that time again
Better grab your balloons and invite your friends
Seatbelts back on, yeah, strap 'em in
Look at me, everybody, I'm smilin' big
On a road right now that I can't predict
Tell me ""Tone that down,"" but I can't resist
Y'all know that sound, better raise your fist
The search begins, I'm back, so enjoy the trip, huhSee NF LiveGet tickets as low as $30You might also like"
51404,5pZEThCuY84PiajfmeOJ3i,Jack Harlow,Back to School!,First Class,1,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop,"Mm


I been a (G), throw up the (L), sex in the (A.M.), uh-huh
(O-R-O-U-S, yeah)
And I can put you in (First class, up in the sky)
I can put you in (First class, up in the s—, up-up in the s—)
I been a (G), throw up the (L), sex in the (A.M.), uh-huh
(O-R-O-U-S, yeah)
And I can put you in (First class, up in the sky), mm, mm
I can put you in (First class, up in the s—, up-up in the s—)


I can see the whole city from this balcony
Back in 2019, I was outside freely, but now they got it out for me
I don't care what frat that you was in, you can't alpha me, keep dreamin'
Pineapple juice, I give her sweet, sweet, sweet semen
I know what they like so I just keep cheesin'
Hard drive full of heat seekin'
Tryna come the same day as Jack? Rethink it
You don't need Givenchy, you need Jesus
Why do y'all sleep on me? I need reasons
Uh, I got plaques in thе mail, peak season
Shout out to my UPS workers makin' surе I receive 'em
You can do it too, believe it
You might also like
I been a (G), throw up the (L), sex in the (A.M.), uh-huh
(O-R-O-U-S, yeah)
And I can put you in (First class, up in the sky), mm, mm
I can put you in (First class, up in the s—, up-up in the s—)


(Are you ready?) Ha, yes, I am
They say, ""You a superstar now,"" damn, I guess I am
You might be the man, well, that's unless I am
Okay, I'll confess I am
Go ahead and get undressed, I am
Okay, cool, you on Sunset? (I am)
I'm 'bout to slide, okay, I'm outside, okay
This lifestyle don't got many downsides
'Cept for the lack of time I get 'round my
Family, makin' sure they never downsize
I got visions of my mom sayin', ""Wait, this house mine?""
Can't lie, I'm on Angus, Cloud 9
I got 'em on the bandwagon now, 'bout time
I ain't even got no downtime
Every time I speak, she say, ""Yeah, that sounds fine""


I been a (G), throw up the (L), sex in the (A.M.), uh-huh
(O-R-O-U-S, yeah)
And I can put you in (First class, up in the sky)
I can put you in (First class, up in the s—, up-up in the s—)
I been a (G), throw up the (L), sex in the (A.M.), uh-huh
(O-R-O-U-S, yeah)
And I can put you in (First class, up in the sky), mm, mm
I can put you in (First class)"
51500,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,DAMN.,HUMBLE.,84,177000,True,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4,hip-hop,"Nobody pray for me
It been that day for me
Way (Yeah, yeah)


Ayy, I remember syrup sandwiches and crime allowances
Finesse a nigga with some counterfeits, but now I'm countin’ this
Parmesan where my accountant lives, in fact, I'm downin' this
D’USSÉ with my boo bae, tastes like Kool-Aid for the analysts
Girl, I can buy your ass the world with my paystub
Ooh, that pussy good, won't you sit it on my taste bloods?
I get way too petty once you let me do the extras
Pull up on your block, then break it down: we playin' Tetris
A.m. to the p.m., p.m. to the a.m., funk
Piss out your per diem, you just gotta hate 'em, funk
If I quit your BM, I still ride Mercedes, funk
If I quit this season, I still be the greatest, funk
My left stroke just went viral
Right stroke put lil' baby in a spiral
Soprano C, we like to keep it on a high note
It's levels to it, you and I know


Bitch, be humble (Hol' up, bitch)
Sit down (Hol' up, lil’, hol’ up, lil' bitch)
Be humble (Hol’ up, bitch)
Sit down (Hol' up, sit down, lil', sit down, lil' bitch)
Be humble (Hol’ up, hol' up)
Bitch, sit down (Hol' up, hol' up, lil' bitch)
Be humble (Lil' bitch, hol' up, bitch)
Sit down (Hol' up, hol' up, hol' up, hol' up)
Be humble (Hol' up, hol' up)
Sit down (Hol' up, hol' up, lil', hol' up, lil' bitch)
Be humble (Hol' up, bitch)
Sit down (Hol' up, sit down, lil', sit down, lil' bitch)
Be humble (Hol' up, hol' up)
Bitch, sit down (Hol' up, hol' up, lil' bitch)
Be humble (Lil' bitch, hol' up, bitch)
Sit down (Hol' up, hol' up, hol' up, hol' up)
You might also like
Who that nigga thinkin' that he frontin' on Man-Man? (Man-Man)
Get the fuck off my stage, I'm the Sandman (Sandman)
Get the fuck off my dick, that ain't right
I make a play fucking up your whole life
I'm so fuckin' sick and tired of the Photoshop
Show me somethin' natural like afro on Richard Pryor
Show me somethin' natural like ass with some stretch marks
Still I take you down right on your mama couch in Polo socks
Ayy, this shit way too crazy, ayy, you do not amaze me, ayy
I blew cool from AC, ayy, Obama just paged me, ayy
I don't fabricate it, ayy, most of y'all be fakin', ayy
I stay modest 'bout it, ayy, she elaborate it, ayy
This that Grey Poupon, that Evian, that TED Talk, ayy
Watch my soul speak, you let the meds talk, ayy
If I kill a nigga, it won't be the alcohol, ayy
I'm the realest nigga after all


Bitch, be humble (Hol' up, bitch)
Sit down (Hol' up, lil', hol' up, lil' bitch)
Be humble (Hol' up, bitch)
Sit down (Hol' up, sit down, lil', sit down, lil' bitch)
Be humble (Hol' up, hol' up)
Bitch, sit down (Hol' up, hol' up, lil' bitch)
Be humble (Lil' bitch, hol' up, bitch)
Sit down (Hol' up, hol' up, hol' up, hol' up)
Be humble (Hol' up, hol' up)
Sit down (Hol' up, hol' up, lil', hol' up, lil' bitch)
Be humble (Hol' up, bitch)
Sit down (Hol' up, sit down, lil', sit down, lil' bitch)
Be humble (Hol' up, hol' up)
Bitch, sit down (Hol' up, hol' up, lil' bitch)
Be humble (Lil' bitch, hol' up, bitch)
Sit down (Hol' up, hol' up, hol' up, hol' up)1.2K"
51380,3CYcfkVQbUPjnljKdKA8H1,Mac Miller,Trap Masters,Ascension,5,292466,False,0.763,0.53,8,-6.348,1,0.132,0.368,3.41e-06,0.154,0.296,119.998,4,hip-hop,"Yo, I'm fucking zooted right now in the fucking bathroom, dog
And, you know what I'm saying, I'm just recording this shit
'Cause I feel like I got so much fucking shit to say
And, like, you know what I'm saying
This is the only way that I'ma get it out


Yeah, can I get the littlest bit of reverb on my voice? (Woah, woah, woah)
I'm tryin' to hide from somethin', I just don't know what
Oh, it's not sad, baby (Woah-woah-woah, woah-woah-woah), you know?
(Between heaven and hell)
Yeah, I, I, um, I saw a mountain, you know, across the horizon
And I got there, realized it was just a pile of rocks
Yeah, said, ""Goddamn""
I wonder, yeah


And everybody hope that this song (This song), is not (Is not)
Depressin' as the last one was (Woah, woah)
'Cause heaven smell like Nag Champas
So, come here darlin', ash my blunt (Smoke)
Waitin' on hallucination, ain't a single fact I trust (No)
Dear family, my sanity go down when my cash go up (Between heaven and hell)
Rap too much, how the fuck I get through the verse? (I don't know)
I came from house parties
Find a bitch and go through her purse (Gimme-gimme-gimme that)
All I need is a little good pussy and a whole lotta universe (Gimme-gimme-gimme that)
I met God before I ever stepped into a church
And that motherfucker still owe me money (Yeah)
Oh, I need a religion to follow (Don't we all, though?)
I swear to God that I got more problems
Than there is bitches in Carlow (Ou)
Lord have Murciélago (Ou), yeah (Yeah-yeah-yeah, oh)
And I don't know how the fuck I'm supposed to
Look into my parents eyes when I'm scared to die (Between heaven and hell)
My eyes same color as a cherry pie
Woah, see, I'm terrified, crucifix heavy, who gon' carry mine?
Yeah, what's with all this talk about hell and Satan?
And sleep deprivation?
If this planet Earth, then my hell's a basement
You might also like
Ascension
A brand new me
Yeah, yeah
Why you wanna do me like that, Miss Conception?
Between heaven and hell
What's between heaven and hell?
A brand new me
Oh, it's a brand new me


Okay, if I could tell these kids one thing
It's make sure you handle your business
A criminal leave no witness, and don't ever trust these bitches
What happened to your life when your house become a home?
Where your children at? Where your children at?
You got two sons, all they do is fight
You up through the night like, ""Gimme-gimme-gimme-gimme that""
Yeah (Between heaven and hell)
Nice titties, got a pic? Go and send me that
Sendak books, can you give her that?
Fuck rap, make a million off a shitty app
Yeah, smoke trees in the cab
Pittsburgh, show you where the city at
And don't forget that H, get you smacked in your face
Yeah, got so many sons, I was young, now they half my age
90K out in Portugal, smile on my face, backlit stage
My bitch batshit crazy and that shit fascinates me
Yeah, on my tongue where the tab is, and it burn like battery acid
I was in the backs of my classes (Between heaven and hell)
By the kid havin' asthma attacks
'Cause he panicked every single time he sat on his glasses
Every Wonderland have a Alice
Uh, but I'm a king, God can I have a chalice?
I'm demandin' the truth, put your hands to the roof
Be a man, that's a challenge

Ascension
(Challenge, are you up for that challenge?)
A brand new me
(Yeah, everybody got to have balance)
Yeah, yeah
Why you wanna do me like that, Miss Conception?
Between heaven and hell (Salvation)
(And the underworld, welcome to heaven)
What's between heaven and hell?
(But I gotta keep that bitch waitin')
A brand new me (Fascinatin')
Oh, it's a brand new me (And that's fascinatin')


Please be a little patient
Ooh, I ain't a doctor, could you be a little patient?
Yeah, be a little patient
Everything will be okay then, if you be a little patient
One world, one nation, done waitin'
Yeah, yeah, um
Now I'm still sippin' moonshine
We discovered a new high, me and Jerm have done this a few times
Yeah, but who's high now?
(I can't believe I done changed my life around)
Talk a lot of shit but will you die now?
(I just want to cry over this shit, dog. For real.)
What you gonna do when everybody just go die out?
(Every day I think about fucking dying)
Let's ride out"
